number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:12:47,[],[]
2,6,08:20:00,08:22:00,['8'],[]
3,8,08:29:13,08:31:13,[],['8']
4,7,08:36:36,08:42:00,['58'],[]
5,4,08:53:09,10:43:09,"['32', '61', '5']",['58']
6,6,10:51:51,10:58:09,[],"['32', '5']"
7,7,11:00:55,11:08:08,[],['61']
8,4,11:19:17,12:17:55,['11'],[]
9,8,12:30:50,12:32:50,[],['11']
10,6,12:40:03,12:42:03,['67'],[]
11,7,12:44:49,12:46:49,['51'],[]
12,8,12:52:12,14:09:56,"['68', '50']","['67', '51']"
13,7,14:15:19,14:24:02,[],"['68', '50']"
14,8,14:29:25,19:00:00,[],[]
