number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:13:46,[],[]
2,1,08:20:00,08:22:00,['28'],[]
3,2,08:25:28,09:01:04,['4'],['28']
4,1,09:04:32,09:06:32,[],['4']
5,2,09:10:00,09:12:00,['27'],[]
6,4,09:18:55,09:42:00,['25'],['27']
7,0,09:54:07,09:58:18,[],['25']
8,1,10:04:32,10:06:32,['5'],[]
9,2,10:10:00,10:12:00,['0'],[]
10,3,10:15:28,10:21:08,"['12', '48', '29']",['5']
11,4,10:24:36,10:26:37,[],"['12', '29', '48']"
12,5,10:32:20,10:36:50,[],['0']
13,1,10:47:24,11:27:00,['10'],[]
14,3,11:33:55,11:35:55,['40'],[]
15,4,11:39:23,11:44:44,['21'],['10']
16,6,11:50:39,11:52:39,[],"['40', '21']"
17,5,11:53:21,11:56:25,['26'],[]
18,4,12:02:08,12:12:12,['20'],['26']
19,3,12:15:40,12:17:40,"['42', '30']",['20']
20,4,12:21:08,13:29:47,"['24', '32']","['42', '30']"
21,6,13:35:42,13:37:42,[],"['24', '32']"
22,2,13:45:04,13:47:04,['15'],[]
23,3,13:50:32,13:52:32,['18'],[]
24,4,13:56:00,13:58:00,['19'],['15']
25,5,14:03:43,14:05:43,['45'],"['18', '19']"
26,4,14:11:26,14:13:26,['33'],['45']
27,3,14:16:54,14:18:54,[],['33']
28,0,14:28:13,19:00:00,[],[]
