number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,07:44:03,[],[]
2,28,07:58:25,08:00:25,['19'],[]
3,31,08:02:59,08:05:00,['20'],[]
4,30,08:09:03,08:11:03,[],['20']
5,29,08:13:55,08:20:00,['16'],[]
6,6,08:25:44,08:51:40,"['33', '21', '54']","['16', '19']"
7,30,08:59:29,09:06:27,[],"['33', '54']"
8,28,09:13:00,10:16:38,"['41', '12']",['21']
9,6,10:31:00,10:39:52,"['39', '55', '56']","['12', '41']"
10,28,10:54:14,11:08:49,['5'],"['56', '39', '55']"
11,6,11:23:11,11:25:12,[],['5']
12,33,11:25:12,19:00:00,[],[]
