number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:11:21,[],[]
2,7,08:22:59,08:25:00,['1'],[]
3,10,08:29:38,08:39:19,['21'],['1']
4,6,08:49:40,08:51:40,['27'],['21']
5,15,08:56:18,09:02:29,[],['27']
6,14,09:05:03,09:10:00,['29'],[]
7,13,09:12:34,09:14:34,['24'],[]
8,10,09:22:03,09:29:28,[],['24']
9,7,09:34:06,09:36:07,[],['29']
10,0,09:45:54,09:55:00,"['7', '59']",[]
11,8,10:08:25,10:10:25,[],['59']
12,9,10:11:42,10:13:42,['55'],[]
13,11,10:17:45,10:19:46,[],['7']
14,6,10:32:29,11:25:12,"['51', '5']",['55']
15,8,11:37:51,11:39:52,[],"['51', '5']"
16,33,11:52:31,19:00:00,[],[]
