number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:21:46,"['41', '59', '38']",[]
2,1,08:27:58,08:38:55,[],['38']
3,3,08:50:00,08:52:00,['12'],['59']
4,4,09:01:14,09:11:52,[],"['41', '12']"
5,3,09:21:06,09:23:06,['27'],[]
6,0,09:39:57,09:46:46,"['37', '15', '45']",['27']
7,1,09:52:58,09:54:58,[],['15']
8,2,10:00:30,10:02:29,[],"['45', '37']"
9,3,10:08:01,10:15:39,['8'],[]
10,4,10:24:53,10:26:53,"['21', '51', '53']",['8']
11,2,10:41:39,10:43:39,[],['21']
12,0,10:55:04,11:09:09,"['23', '5']","['51', '53']"
13,1,11:15:21,11:17:21,[],['23']
14,2,11:22:53,11:24:53,[],['5']
15,0,11:36:18,19:00:00,[],[]
