number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:19:09,['53'],[]
2,17,09:32:04,11:17:00,['2'],['53']
3,16,11:22:32,11:32:00,['26'],[]
4,0,11:38:28,12:25:12,"['44', '1']","['26', '2']"
5,18,12:36:46,12:38:46,[],['44']
6,19,12:41:32,12:43:32,[],['1']
7,21,12:50:00,13:51:01,"['3', '46']",[]
8,20,13:54:43,13:56:43,['50'],[]
9,17,14:05:57,14:07:57,[],['46']
10,0,14:16:28,14:31:28,['6'],"['3', '50']"
11,17,14:39:59,14:41:59,[],['6']
12,21,14:54:54,19:00:00,[],[]
