number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:02:45,[],[]
2,0,08:32:59,08:35:00,"['54', '40', '36']",[]
3,13,08:46:09,08:48:09,[],"['36', '54']"
4,12,08:54:52,08:58:47,[],['40']
5,10,09:09:06,09:11:06,['65'],[]
6,13,09:28:07,09:32:06,['15'],['65']
7,12,09:38:49,09:40:50,[],['15']
8,14,09:47:33,10:09:40,['37'],[]
9,0,10:17:36,10:19:37,['18'],['37']
10,12,10:33:27,10:35:27,[],['18']
11,13,10:42:10,10:44:55,['66'],[]
12,4,11:07:23,11:12:05,[],['66']
13,10,11:17:59,11:20:00,['59'],[]
14,4,11:25:54,11:27:54,[],['59']
15,9,11:39:43,11:45:00,['39'],[]
16,8,11:55:45,13:45:00,['57'],['39']
17,13,14:06:56,14:34:09,"['63', '38']",['57']
18,11,14:45:49,14:47:49,['68'],[]
19,9,14:51:37,14:53:37,[],['38']
20,8,15:04:22,15:21:40,[],"['63', '68']"
21,11,15:35:23,15:55:00,['1'],[]
22,13,16:06:40,16:08:40,['31'],['1']
23,14,16:12:21,16:14:22,[],['31']
24,13,16:18:03,16:20:03,"['69', '51', '67']",[]
25,0,16:31:12,16:45:16,['32'],"['69', '67', '51']"
26,13,16:56:25,16:58:25,"['43', '11']",[]
27,10,17:15:26,17:17:26,[],['32']
28,8,17:27:45,17:29:46,[],"['43', '11']"
29,27,17:29:45,19:00:00,[],[]
