number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:13:09,[],[]
2,22,09:25:00,09:27:00,['10'],[]
3,0,09:38:51,09:40:51,"['15', '64', '38']",['10']
4,21,09:49:25,09:51:25,[],['38']
5,22,09:54:57,10:47:00,['45'],"['15', '64']"
6,24,10:56:02,11:35:02,"['40', '36']",['45']
7,23,11:40:34,11:46:23,[],['36']
8,0,12:01:45,12:25:44,"['46', '41']",['40']
9,24,12:46:36,13:05:29,['28'],"['46', '41']"
10,22,13:14:31,13:34:31,[],['28']
11,21,13:38:03,13:42:00,"['19', '57']",[]
12,0,13:50:34,19:00:00,[],"['19', '57']"
