number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:45:12,[],[]
2,24,08:55:00,08:57:00,['61'],[]
3,21,09:03:26,09:07:00,['36'],[]
4,0,09:11:38,09:42:25,['12'],"['61', '36']"
5,26,09:57:05,09:59:05,[],['12']
6,24,10:04:14,10:47:00,['56'],[]
7,28,10:56:22,10:58:22,[],['56']
8,24,11:07:44,12:17:00,['31'],[]
9,0,12:26:48,12:28:48,[],['31']
10,25,12:41:00,13:07:00,['44'],[]
11,0,13:19:12,13:21:12,[],['44']
12,25,13:33:24,13:35:24,['0'],[]
13,23,13:40:33,13:42:33,[],['0']
14,27,13:51:33,16:14:22,['53'],[]
15,28,16:18:00,16:20:00,['26'],['53']
16,22,16:33:07,16:35:07,[],['26']
17,0,16:41:33,19:00:00,[],[]
