number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:00:04,[],[]
2,2,09:07:11,09:09:12,['8'],[]
3,0,09:16:19,09:18:19,[],['8']
4,1,09:24:32,09:37:00,['42'],[]
5,3,09:43:55,10:25:36,['91'],['42']
6,5,10:31:30,10:43:06,['12'],['91']
7,4,10:48:48,10:50:48,[],['12']
8,3,10:54:15,10:56:16,['75'],[]
9,4,10:59:43,11:47:00,['90'],['75']
10,3,11:50:27,12:18:23,"['60', '37']",['90']
11,0,12:27:41,12:30:09,[],"['60', '37']"
12,1,12:36:22,13:19:51,['68'],[]
13,3,13:26:46,13:36:16,"['78', '76']",[]
14,4,13:39:43,14:18:53,"['36', '28']","['78', '68', '76']"
15,0,14:30:59,14:42:00,['34'],"['36', '28']"
16,2,14:49:07,14:57:00,"['83', '63']",[]
17,3,15:00:27,15:18:27,[],"['83', '34', '63']"
18,6,15:24:09,15:26:09,['47'],[]
19,3,15:31:51,15:33:52,['69'],['47']
20,1,15:40:47,15:42:47,"['53', '35', '99']",['69']
21,2,15:46:14,15:48:15,[],['53']
22,4,15:55:10,16:37:00,['70'],"['35', '99']"
23,6,16:42:54,16:44:54,[],['70']
24,4,16:50:48,17:32:54,['15'],[]
25,3,17:36:21,17:38:22,[],['15']
26,0,17:47:40,19:00:00,[],[]
