number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:17:19,[],[]
2,24,08:35:09,08:37:09,['64'],[]
3,21,08:54:59,08:56:59,[],['64']
4,12,09:16:57,11:09:19,['47'],[]
5,23,11:17:12,11:19:12,[],['47']
6,12,11:27:05,12:00:09,"['43', '74']",[]
7,25,12:07:22,12:09:22,[],['74']
8,22,12:17:53,12:19:53,[],['43']
9,21,12:25:25,13:22:55,"['16', '41']",[]
10,23,13:37:15,13:39:15,[],['41']
11,12,13:47:08,13:49:08,[],['16']
12,13,13:55:51,13:57:51,['58'],[]
13,21,14:11:34,14:13:34,['17'],['58']
14,24,14:31:24,14:33:24,[],['17']
15,13,14:40:26,15:11:01,['46'],[]
16,21,15:24:44,15:26:44,['26'],['46']
17,24,15:44:34,15:46:34,[],['26']
18,13,15:53:36,16:00:51,['78'],[]
19,21,16:14:34,16:17:35,['52'],['78']
20,25,16:30:24,16:32:24,[],['52']
21,13,16:35:19,16:57:00,['35'],[]
22,12,17:03:43,17:05:43,[],['35']
23,13,17:12:26,17:26:23,['42'],[]
24,22,17:36:42,17:38:42,[],['42']
25,21,17:44:14,19:00:00,[],[]
