number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:10:50,[],[]
2,3,08:27:41,08:29:41,['55'],[]
3,4,08:38:55,09:17:42,"['56', '20', '45', '58']",['55']
4,2,09:32:28,09:34:28,[],"['56', '58', '20']"
5,1,09:40:00,09:42:00,['37'],['45']
6,0,09:48:12,09:50:12,['54'],['37']
7,1,09:56:24,10:17:00,['6'],['54']
8,4,10:37:18,10:39:18,"['33', '29']",['6']
9,3,10:48:32,10:50:32,['46'],['29']
10,2,10:56:04,11:47:00,"['40', '38']","['33', '46']"
11,4,12:01:46,13:02:00,['10'],"['40', '38']"
12,0,13:28:00,19:00:00,[],['10']
