number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:57:32,[],[]
2,2,08:02:59,08:05:00,['3'],[]
3,0,08:10:27,08:12:27,[],['3']
4,1,08:17:05,08:45:00,['0'],[]
5,3,08:51:25,08:53:25,['16'],[]
6,6,09:01:07,09:03:08,"['26', '23', '38']","['0', '16']"
7,4,09:06:59,09:09:00,[],['38']
8,1,09:18:47,09:21:22,[],['26']
9,0,09:26:00,09:40:00,['31'],['23']
10,2,09:45:27,09:55:00,['56'],[]
11,6,10:07:11,10:12:35,[],['56']
12,17,10:15:27,10:17:27,['52'],['31']
13,6,10:20:19,10:27:09,['54'],[]
14,2,10:39:20,10:52:12,['33'],"['52', '54']"
15,4,11:00:49,11:05:07,[],['33']
16,6,11:08:58,11:10:58,['43'],[]
17,5,11:13:32,11:15:33,['48'],['43']
18,6,11:18:07,11:20:07,['32'],['48']
19,18,11:22:59,11:25:00,['51'],['32']
20,6,11:27:52,11:29:52,[],['51']
21,18,11:32:44,11:34:44,['9'],[]
22,5,11:40:02,11:45:48,['61'],[]
23,4,11:47:05,11:55:22,['22'],[]
24,0,12:09:16,12:11:16,[],"['22', '61', '9']"
25,5,12:26:15,12:30:00,['66'],[]
26,1,12:40:59,12:42:59,['62'],['66']
27,2,12:44:16,12:46:16,[],['62']
28,3,12:51:43,13:00:00,['64'],[]
29,5,13:05:08,13:07:08,[],['64']
30,6,13:09:42,13:11:42,['5'],[]
31,19,13:14:34,13:16:35,[],['5']
32,6,13:19:27,13:34:37,"['49', '37']",[]
33,4,13:38:28,13:40:28,[],['49']
34,1,13:50:15,13:52:15,[],['37']
35,21,13:56:53,19:00:00,[],[]
