number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:16:48,[],[]
2,18,08:35:14,08:37:14,['9'],[]
3,17,08:41:27,08:52:00,"['26', '48']",[]
4,4,08:56:54,09:00:23,"['67', '23']","['26', '9', '48']"
5,19,09:09:37,09:13:04,[],['23']
6,20,09:17:58,09:19:58,[],['67']
7,18,09:25:00,09:27:00,['17'],[]
8,4,09:36:00,09:58:17,['7'],['17']
9,19,10:07:31,10:17:31,['40'],['7']
10,16,10:30:00,10:32:00,['62'],[]
11,0,10:41:25,10:59:20,"['30', '58']","['40', '62']"
12,17,11:15:00,11:17:00,[],['58']
13,20,11:26:14,11:28:14,[],['30']
14,16,11:45:32,12:37:00,['35'],[]
15,14,12:41:26,12:52:00,['13'],[]
16,0,12:57:32,13:58:22,"['22', '49', '51']","['13', '35']"
17,15,14:07:22,14:12:49,['50'],['49']
18,4,14:19:12,14:21:12,[],"['51', '50']"
19,17,14:26:06,14:28:06,[],['22']
20,4,14:33:00,14:35:00,['55'],[]
21,20,14:48:55,14:56:49,[],['55']
22,0,15:18:49,19:00:00,[],[]
