number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:20:52,[],[]
2,5,08:30:06,08:32:06,"['33', '39']",[]
3,4,08:35:48,08:37:48,"['9', '0', '4']","['33', '39']"
4,5,08:41:30,08:43:30,[],"['0', '4']"
5,7,08:51:26,08:53:26,[],['9']
6,4,09:04:35,09:12:00,"['16', '25']",[]
7,6,09:20:42,09:32:18,[],"['16', '25']"
8,7,09:35:04,09:37:04,['34'],[]
9,5,09:45:00,09:47:00,['23'],[]
10,4,09:50:42,09:52:42,['11'],"['34', '23']"
11,6,10:01:24,10:17:41,[],['11']
12,7,10:20:27,10:46:59,['30'],[]
13,4,10:58:08,11:06:18,['6'],['30']
14,5,11:10:00,11:12:00,['24'],['6']
15,8,11:21:14,19:00:00,[],['24']
