user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[10],"[1, 3]",2.0,4.615,6.6,1
1,[0],"[20, 4]",2.0,5.911,7.88,1
2,"[0, 6]","[3, 6, 10]",6.6,12.981,16.97,2
3,[10],"[3, 1]",2.0,4.615,6.6,1
4,[6],"[12, 7]",2.0,7.209,9.2,1
5,[0],"[17, 6]",2.0,2.064,4.03,1
6,[16],"[16, 12]",14.5,7.498,8.18,1
7,[16],"[9, 16]",7.8,11.844,9.0,1
8,[6],"[11, 10]",2.0,2.769,4.75,1
9,[6],"[7, 6]",4.0,11.175,10.35,1
10,"[10, 6]","[17, 6, 7]",14.6,16.716,14.4,2
11,[10],"[5, 4]",2.0,0.923,2.9,1
12,[16],"[14, 8]",8.0,9.79,8.5,1
13,[16],"[13, 14]",2.0,1.846,3.83,1
14,"[16, 0]","[15, 6, 19]",6.0,8.311,9.37,2
15,[0],"[6, 0]",6.0,13.482,14.37,1
16,"[6, 0]","[16, 6, 2]",6.0,10.063,14.03,2
17,[10],"[1, 3]",2.0,4.615,6.6,1
18,[16],"[14, 11]",6.0,6.462,6.95,1
19,[10],"[19, 3]",6.0,10.522,8.72,1
20,"[0, 16]","[20, 6, 14]",18.3,11.65,13.08,2
21,"[6, 0]","[12, 6, 17]",17.6,10.727,13.5,2
22,[16],"[6, 13]",4.0,6.817,8.72,1
23,[10],"[20, 17]",4.9,4.983,6.6,1
24,[10],"[2, 18]",6.0,11.025,12.78,1
25,[16],"[13, 11]",4.0,4.615,6.6,1
26,[6],"[14, 12]",2.0,2.611,4.6,1
27,"[6, 0]","[14, 6, 20]",17.5,12.018,13.08,2
28,"[6, 10]","[9, 6, 3]",6.0,13.795,17.77,2
29,"[6, 10]","[9, 6, 3]",12.0,18.817,17.77,2
30,"[6, 0]","[13, 6, 20]",6.1,10.848,14.83,2
31,-,-,-,-,17.53,2
32,[16],"[12, 10]",9.2,5.538,5.88,1
33,"[6, 10]","[8, 6, 18]",19.0,11.256,15.13,2
34,"[16, 0]","[11, 6, 20]",10.0,16.286,17.25,2
35,[6],"[8, 9]",2.0,0.923,2.92,1
36,"[6, 0]","[9, 6, 19]",8.1,15.246,14.32,2
37,"[16, 10]","[16, 6, 4]",12.1,4.075,8.07,2
38,"[10, 6]","[18, 6, 14]",16.7,7.035,11.02,2
39,"[6, 10]","[13, 6, 4]",6.0,9.586,13.48,2
40,"[0, 6]","[2, 6, 11]",22.0,18.699,20.75,2
41,"[6, 0]","[12, 6, 1]",22.4,18.72,21.07,2
42,[0],"[3, 6]",2.0,5.538,7.52,1
43,[16],"[11, 10]",2.0,2.769,4.75,1
44,[10],"[1, 18]",2.0,11.676,13.67,1
45,-,-,-,-,11.62,1
46,[0],"[20, 3]",4.0,9.667,10.25,1
47,-,-,-,-,17.25,2
48,-,-,-,-,20.35,2
49,[10],"[0, 4]",4.0,10.108,11.98,1
