number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:28:48,[],[]
2,1,08:35:00,08:37:00,['77'],[]
3,0,08:43:12,08:47:00,"['43', '61']",['77']
4,3,09:03:51,09:10:41,[],"['43', '61']"
5,4,09:19:55,09:21:55,"['81', '70', '84']",[]
6,3,09:31:09,09:33:09,[],['70']
7,1,09:44:14,09:47:00,['74'],[]
8,0,09:53:12,10:07:00,"['0', '36', '72', '57', '44']","['81', '74', '84']"
9,1,10:13:12,10:15:11,[],"['57', '44']"
10,2,10:20:43,10:22:44,[],['36']
11,3,10:28:16,10:32:00,['42'],"['0', '72']"
12,0,10:48:51,11:13:04,"['52', '37']",['42']
13,1,11:19:16,11:22:00,['55'],['52']
14,4,11:42:18,12:01:55,['65'],"['37', '55']"
15,3,12:11:09,12:13:09,[],['65']
16,4,12:22:23,13:18:09,"['23', '79']",[]
17,3,13:27:23,13:29:23,[],['23']
18,0,13:46:14,13:48:14,['71'],['79']
19,2,13:59:39,14:04:28,[],['71']
20,3,14:10:00,14:12:00,['48'],[]
21,4,14:21:14,14:31:41,['21'],['48']
22,3,14:40:55,14:42:55,[],['21']
23,0,14:59:46,19:00:00,[],[]
