number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:22:31,[],[]
2,12,08:32:53,08:34:53,['37'],[]
3,6,08:45:15,08:56:31,"['18', '29', '8', '9']",['37']
4,15,09:01:09,09:03:09,[],['29']
5,13,09:08:18,09:10:17,[],"['18', '8']"
6,11,09:16:43,09:18:44,[],['9']
7,10,09:22:35,09:24:35,"['26', '2']",[]
8,15,09:31:08,09:33:08,[],['26']
9,6,09:37:46,10:00:13,"['15', '36']",['2']
10,9,10:11:43,10:13:43,[],['15']
11,8,10:15:00,10:17:00,['20'],[]
12,7,10:20:51,10:25:47,['0'],['36']
13,0,10:35:35,10:51:26,['3'],"['20', '0']"
14,8,11:04:51,11:06:51,[],['3']
15,6,11:19:31,19:00:00,[],[]
