user ID,used buses,used transfer points,waiting time,ride time
0,"[14, 18, 29]","[18, 4, 3, 11]",28.2,23.538
1,"[28, 14]","[2, 4, 16]",16.0,10.651
2,[14],"[4, 17]",2.0,4.895
3,"[18, 14]","[0, 4, 18]",17.6,21.11
4,"[29, 14]","[7, 0, 20]",8.9,25.463
5,"[29, 18]","[8, 3, 1]",6.0,11.077
6,"[24, 19]","[14, 0, 8]",22.7,19.006
7,[24],"[0, 20]",2.0,22.002
8,[29],"[3, 8]",2.0,4.154
9,"[14, 18, 19]","[19, 4, 3, 11]",21.9,23.775
10,[18],"[6, 1]",4.0,12.632
11,"[24, 28, 29]","[18, 4, 3, 7]",27.3,19.589
12,[18],"[3, 0]",2.0,9.314
13,[14],"[20, 15]",6.0,20.413
14,"[29, 28, 24]","[13, 3, 4, 18]",19.2,31.904
15,"[24, 28]","[20, 4, 6]",4.0,19.83
16,[24],"[15, 14]",2.0,3.462
17,[19],"[9, 10]",2.0,2.496
18,"[19, 28]","[10, 3, 4]",22.7,13.252
19,"[29, 18]","[13, 3, 0]",16.9,29.827
20,"[19, 18]","[12, 3, 6]",4.0,22.382
21,[29],"[10, 11]",2.0,1.958
22,"[24, 18]","[20, 4, 1]",9.2,24.3
23,[28],"[0, 1]",2.0,6.231
24,"[28, 29]","[4, 3, 13]",24.9,20.135
25,[19],"[12, 9]",2.0,9.106
26,"[14, 28, 29]","[20, 4, 3, 11]",27.5,28.454
27,"[28, 14]","[5, 4, 18]",4.0,14.709
28,[14],"[0, 20]",2.0,22.002
29,"[29, 28]","[12, 3, 4]",4.0,20.135
