number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:02:05,[],[]
2,17,08:15:00,08:17:00,['37'],[]
3,15,08:23:39,08:25:39,['19'],[]
4,0,08:28:25,08:38:26,['56'],"['37', '19']"
5,18,08:50:00,08:52:00,['1'],[]
6,21,09:01:14,09:10:28,[],"['1', '56']"
7,20,09:14:10,09:26:51,['20'],[]
8,21,09:30:33,09:32:33,['59'],['20']
9,20,09:36:15,09:38:15,['34'],['59']
10,17,09:47:29,09:49:29,['61'],['34']
11,0,09:58:00,10:00:00,"['40', '22', '53']",['61']
12,15,10:02:46,10:14:46,[],['53']
13,20,10:28:50,10:42:54,[],"['40', '22']"
14,18,10:48:26,10:52:00,['24'],[]
15,21,11:01:14,11:09:32,['73'],['24']
16,19,11:16:00,11:18:32,['43'],[]
17,17,11:25:00,11:27:00,"['30', '64']",[]
18,0,11:35:31,11:49:14,"['38', '77']","['30', '64', '73', '43']"
19,19,12:03:18,12:05:18,[],['38']
20,21,12:11:46,12:44:29,"['2', '75']",['77']
21,18,12:53:43,13:05:50,['63'],['75']
22,17,13:09:32,13:11:32,[],['2']
23,0,13:20:03,13:55:42,"['9', '45']",['63']
24,15,13:58:28,14:00:28,['6'],[]
25,16,14:04:10,14:06:10,[],['9']
26,19,14:14:41,14:31:02,[],"['6', '45']"
27,21,14:37:30,19:00:00,[],[]
