number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:17:30,[],[]
2,5,08:26:43,08:29:57,"['33', '39']",[]
3,4,08:33:38,08:35:39,"['9', '0', '4']","['33', '39']"
4,5,08:39:20,08:41:20,[],"['0', '4']"
5,7,08:49:16,08:51:17,[],['9']
6,4,09:02:26,09:19:34,"['25', '16']",[]
7,6,09:28:16,09:30:17,[],"['25', '16']"
8,7,09:33:03,09:35:03,['34'],[]
9,5,09:42:59,09:45:00,['23'],[]
10,4,09:48:41,09:50:41,['11'],"['23', '34']"
11,6,09:59:23,10:19:15,[],['11']
12,7,10:22:01,10:30:00,['30'],[]
13,4,10:41:09,10:45:00,"['26', '5']",['30']
14,6,10:53:42,11:07:19,"['7', '29']",['5']
15,7,11:10:05,11:12:05,[],['26']
16,8,11:17:27,11:33:37,[],"['7', '29']"
17,16,11:33:37,19:00:00,[],[]
