number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:27:38,[],[]
2,12,08:37:59,08:40:00,['23'],[]
3,10,08:45:27,08:47:27,[],['23']
4,12,08:52:54,08:54:54,['39'],[]
5,14,08:58:32,09:00:32,[],['39']
6,16,09:05:50,09:07:50,['36'],[]
7,7,09:18:07,09:20:07,[],['36']
8,10,09:24:45,09:26:46,['16'],[]
9,6,09:37:07,11:14:12,['0'],['16']
10,0,11:31:26,11:57:03,['11'],['0']
11,7,12:06:50,12:08:51,[],['11']
12,0,12:18:38,13:10:00,['22'],[]
13,6,13:27:14,13:29:14,"['20', '32']",['22']
14,10,13:39:35,13:41:36,[],['32']
15,9,13:42:53,13:44:54,[],['20']
16,6,13:56:23,13:58:24,['38'],[]
17,13,14:07:45,14:09:45,[],['38']
18,33,14:19:06,19:00:00,[],[]
