number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:11:08,[],[]
2,31,08:22:59,08:25:00,['30'],[]
3,29,08:31:25,08:33:25,[],['30']
4,28,08:42:24,08:44:25,['28'],[]
5,29,08:53:24,08:55:25,[],['28']
6,31,09:01:50,09:35:00,['24'],[]
7,28,09:37:34,09:45:38,['37'],['24']
8,31,09:48:12,09:50:12,[],['37']
9,28,09:52:46,10:50:35,"['5', '31']",[]
10,29,10:59:35,11:06:27,['0'],['5']
11,6,11:12:11,13:07:44,['4'],"['0', '31']"
12,31,13:19:35,13:26:47,[],['4']
13,28,13:29:21,13:31:21,"['38', '8']",[]
14,29,13:40:21,13:45:00,['21'],[]
15,6,13:50:44,13:52:44,[],"['8', '21', '38']"
16,33,13:52:44,19:00:00,[],[]
