number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:46:03,[],[]
2,13,08:07:59,08:10:00,['29'],[]
3,0,08:21:09,08:23:09,[],['29']
4,11,08:40:07,08:42:07,['23'],[]
5,4,08:52:55,09:00:00,"['46', '3', '42']",['23']
6,13,09:22:28,09:24:28,[],['42']
7,14,09:28:09,09:36:01,[],"['46', '3']"
8,12,09:42:44,10:05:00,['7'],[]
9,14,10:11:43,10:15:00,['30'],['7']
10,0,10:22:56,10:25:00,"['40', '25']",['30']
11,14,10:32:56,10:50:00,['5'],[]
12,12,10:56:43,10:58:43,[],['25']
13,11,11:03:41,11:05:41,[],['40']
14,4,11:16:29,11:20:42,"['14', '18']",['5']
15,0,11:46:41,12:00:00,"['1', '20', '49', '41']","['14', '18']"
16,12,12:13:50,12:19:27,[],"['20', '41']"
17,11,12:24:25,12:26:25,[],['49']
18,9,12:30:13,12:32:14,[],['1']
19,8,12:42:59,12:45:00,['15'],[]
20,10,12:55:19,13:00:00,['38'],[]
21,12,13:10:19,13:28:50,['44'],"['38', '15']"
22,0,13:42:40,13:44:40,['6'],['44']
23,14,13:52:36,13:54:37,[],['6']
24,11,14:05:41,14:07:41,['24'],[]
25,8,14:21:24,14:23:25,[],['24']
26,16,14:23:24,19:00:00,[],[]
