number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:45:10,[],[]
2,24,08:06:02,08:08:02,['52'],[]
3,22,08:17:04,08:27:00,['67'],[]
4,0,08:38:51,09:08:25,['10'],"['67', '52']"
5,21,09:16:59,09:18:59,['47'],[]
6,23,09:25:54,09:27:54,[],['10']
7,24,09:33:26,10:32:00,['66'],['47']
8,0,10:52:52,10:59:28,"['31', '43', '40']",['66']
9,22,11:11:19,11:13:19,[],['31']
10,24,11:22:21,12:24:14,['29'],"['43', '40']"
11,22,12:33:16,12:37:00,['8'],['29']
12,21,12:40:32,12:42:32,[],['8']
13,0,12:51:06,13:12:39,"['35', '13']",[]
14,21,13:21:13,13:23:13,[],['35']
15,23,13:30:08,13:33:34,[],['13']
16,24,13:39:06,13:41:06,"['22', '49']",[]
17,23,13:46:38,13:48:38,['51'],[]
18,0,14:04:00,14:06:00,[],"['22', '49', '51']"
19,0,14:06:00,19:00:00,[],[]
