number,stop ID,arrival time,departure time,pick up users,drop of users
1,25,07:00:00,08:03:12,[],[]
2,27,08:07:14,08:09:14,['59'],[]
3,13,08:13:37,08:15:37,[],['59']
4,27,08:20:00,08:22:00,"['32', '11']",[]
5,13,08:26:23,08:28:23,['8'],"['32', '11']"
6,26,08:34:46,08:43:29,['48'],['8']
7,27,08:46:57,09:02:00,['10'],[]
8,13,09:06:23,09:19:21,['49'],"['48', '10']"
9,12,09:22:07,09:24:07,['34'],['49']
10,13,09:26:53,09:28:53,[],['34']
11,12,09:31:39,09:52:00,['36'],[]
12,13,09:54:46,10:07:08,"['20', '30']",['36']
13,26,10:13:31,10:15:31,[],['20']
14,24,10:18:59,10:48:47,['52'],['30']
15,26,10:52:15,10:54:15,[],['52']
16,13,11:00:38,11:20:02,['40'],[]
17,26,11:26:25,11:28:25,[],['40']
18,24,11:31:53,11:35:50,"['19', '13']",[]
19,26,11:39:18,11:41:18,[],['19']
20,27,11:44:46,11:54:33,[],['13']
21,25,11:58:35,19:00:00,[],[]
