user ID,used buses,used transfer points,waiting time,ride time
0,[19],"[11, 0]",14.4,22.41
1,"[28, 19]","[0, 3, 11]",8.8,20.391
2,"[28, 29]","[4, 3, 9]",21.8,11.077
3,[18],"[1, 5]",6.0,16.094
4,[29],"[3, 11]",2.0,11.077
5,[18],"[3, 2]",2.0,3.462
6,[29],"[7, 12]",4.0,23.485
7,[28],"[6, 5]",2.0,0.692
8,"[19, 28]","[12, 3, 2]",24.9,20.183
9,[18],"[3, 0]",2.0,9.314
10,[29],"[12, 8]",5.1,12.632
11,"[29, 28]","[12, 3, 5]",9.7,22.701
12,"[29, 18]","[8, 3, 1]",4.0,11.077
13,"[19, 28]","[13, 3, 5]",8.4,25.863
14,[18],"[3, 5]",2.0,5.915
15,"[19, 28]","[8, 3, 4]",4.0,7.615
16,"[29, 18]","[8, 3, 4]",20.1,7.615
17,[19],"[7, 0]",2.0,3.462
18,[28],"[0, 3]",2.0,9.314
19,[18],"[3, 2]",2.0,3.462
20,[28],"[6, 5]",2.0,0.692
21,"[29, 18]","[8, 3, 6]",20.4,10.761
22,"[19, 28]","[8, 3, 5]",6.0,13.324
23,[19],"[0, 7]",2.0,3.462
24,"[29, 28]","[10, 3, 6]",17.7,16.47
25,[28],"[1, 3]",2.0,6.923
26,[28],"[2, 6]",8.0,13.324
27,"[19, 28]","[13, 3, 2]",21.3,23.761
28,"[29, 28]","[8, 3, 2]",19.8,7.615
29,[18],"[5, 3]",2.0,5.915
30,"[29, 28]","[10, 3, 6]",23.4,15.572
31,[19],"[7, 3]",2.0,7.128
32,[18],"[1, 2]",2.0,3.462
33,[29],"[3, 10]",17.9,10.112
34,[29],"[8, 11]",2.0,6.923
35,[29],"[8, 13]",9.4,15.307
36,"[29, 18]","[12, 3, 4]",4.0,20.135
37,"[19, 18]","[9, 3, 4]",12.2,11.077
38,[28],"[1, 4]",18.5,10.385
39,"[19, 18]","[12, 3, 4]",24.1,20.991
40,[19],"[8, 7]",4.0,11.282
41,[19],"[10, 8]",2.0,5.709
42,"[18, 29]","[6, 3, 9]",12.1,13.324
43,[19],"[8, 3]",2.0,4.154
44,[29],"[11, 0]",20.1,20.391
45,[29],"[7, 10]",2.0,16.058
46,[28],"[3, 5]",2.0,5.915
47,[29],"[8, 11]",14.6,7.916
48,[19],"[7, 10]",2.0,16.058
49,"[18, 19]","[1, 3, 12]",4.0,23.596
