number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:01:08,[],[]
2,31,08:12:59,08:15:00,['27'],[]
3,6,08:26:51,08:43:55,['15'],['27']
4,31,08:55:46,09:00:00,['31'],[]
5,28,09:02:34,09:05:25,"['13', '12']","['31', '15']"
6,31,09:07:59,09:10:00,['49'],[]
7,6,09:21:51,09:23:51,[],"['13', '12', '49']"
8,29,09:29:35,09:31:36,['37'],[]
9,28,09:40:36,09:42:36,[],['37']
10,31,09:45:10,10:40:00,['16'],[]
11,6,10:51:51,11:10:28,['23'],['16']
12,17,11:13:20,11:15:20,[],['23']
13,28,11:28:11,11:30:12,['52'],[]
14,6,11:44:34,11:46:34,"['51', '10']",['52']
15,31,11:58:25,12:00:25,[],"['51', '10']"
16,28,12:02:59,12:05:00,"['43', '26']",[]
17,29,12:14:00,12:16:00,['24'],[]
18,6,12:21:44,12:35:34,"['47', '3']","['26', '24', '43']"
19,17,12:38:26,12:40:26,[],['47']
20,30,12:46:59,12:49:00,[],['3']
21,28,12:55:33,12:57:33,['11'],[]
22,6,13:11:55,13:13:55,['38'],['11']
23,31,13:25:46,13:30:00,['0'],[]
24,28,13:32:34,13:36:10,['42'],"['0', '38']"
25,29,13:45:09,14:00:00,['39'],[]
26,6,14:05:44,14:16:14,[],"['39', '42']"
27,33,14:16:14,19:00:00,[],[]
