number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:02:32,[],[]
2,2,08:07:59,08:10:00,['18'],[]
3,6,08:22:11,09:30:39,"['28', '2']",['18']
4,19,09:33:31,09:35:31,[],"['28', '2']"
5,3,09:44:52,09:46:53,['34'],[]
6,1,09:53:18,09:55:18,[],['34']
7,3,10:01:43,10:05:00,['33'],[]
8,5,10:10:08,10:12:08,['38'],[]
9,6,10:14:42,10:19:56,[],"['33', '38']"
10,5,10:22:30,11:40:00,['54'],[]
11,6,11:42:34,11:44:34,[],['54']
12,4,11:48:25,11:50:25,['45'],[]
13,17,11:56:58,11:58:59,[],['45']
14,6,12:01:51,12:04:43,"['57', '1']",[]
15,5,12:07:17,12:15:30,[],['57']
16,4,12:16:47,12:30:00,['10'],['1']
17,19,12:35:44,12:37:44,[],['10']
18,20,12:40:36,12:59:08,['12'],[]
19,18,13:02:59,13:05:00,['59'],[]
20,6,13:07:52,13:09:52,['4'],['12']
21,5,13:12:26,13:14:26,[],['4']
22,2,13:24:13,13:26:14,[],['59']
23,4,13:34:51,14:12:08,['51'],[]
24,5,14:13:25,14:15:25,[],['51']
25,6,14:17:59,14:20:00,['44'],[]
26,1,14:33:25,14:35:25,[],['44']
27,2,14:36:42,15:19:43,['43'],[]
28,3,15:25:10,15:40:00,['47'],[]
29,4,15:43:51,15:45:51,[],['43']
30,6,15:49:42,15:51:42,[],['47']
31,17,15:54:34,16:10:00,['7'],[]
32,6,16:12:52,16:14:52,['5'],['7']
33,18,16:17:44,16:25:00,['0'],['5']
34,6,16:27:52,16:29:52,['30'],[]
35,2,16:42:03,16:55:00,['58'],[]
36,1,16:56:17,17:06:03,[],"['0', '30', '58']"
37,21,17:10:41,19:00:00,[],[]
