number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:24:05,[],[]
2,2,08:27:59,08:30:00,['40'],[]
3,6,08:38:45,09:06:21,"['14', '27', '34', '21']",['40']
4,17,09:08:24,09:10:25,[],['21']
5,19,09:13:20,09:15:20,[],['14']
6,20,09:17:23,09:19:24,['20'],"['34', '27']"
7,17,09:24:00,09:26:01,['5'],[]
8,6,09:28:04,09:30:04,[],"['5', '20']"
9,3,09:35:36,09:37:37,"['42', '2']",[]
10,6,09:43:09,09:48:11,['16'],"['42', '2']"
11,2,09:56:56,10:07:00,[],['16']
12,20,10:19:02,10:21:02,['1'],[]
13,4,10:26:56,10:28:57,[],['1']
14,6,10:31:43,10:33:43,"['36', '30']",[]
15,19,10:35:46,10:37:55,[],['36']
16,20,10:39:58,10:41:59,['46'],['30']
17,6,10:46:06,10:48:07,"['15', '41']",[]
18,3,10:53:39,10:55:39,[],['46']
19,1,11:00:15,11:02:16,[],['41']
20,0,11:05:35,11:07:35,[],['15']
21,21,11:07:35,19:00:00,[],[]
