number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:04:40,[],[]
2,1,08:07:59,08:10:00,['44'],[]
3,18,08:21:40,08:40:00,['38'],['44']
4,6,08:42:03,08:56:22,"['29', '39']",['38']
5,4,08:59:08,09:01:08,[],['39']
6,3,09:03:54,09:11:49,[],['29']
7,1,09:16:25,09:20:00,['0'],[]
8,3,09:24:36,09:30:00,['3'],['0']
9,1,09:34:36,09:36:36,[],['3']
10,0,09:39:55,09:41:56,['49'],[]
11,2,09:45:50,09:48:12,['24'],[]
12,4,09:54:23,09:56:23,[],['49']
13,6,09:59:09,10:01:10,['33'],[]
14,18,10:03:13,10:05:13,[],"['33', '24']"
15,20,10:07:59,10:10:00,['23'],[]
16,19,10:12:03,10:15:00,['19'],[]
17,17,10:17:55,10:25:00,['10'],['23']
18,6,10:27:03,10:29:03,[],['10']
19,3,10:34:35,10:37:58,[],['19']
20,5,10:41:39,10:49:04,['11'],[]
21,4,10:49:59,10:51:59,[],['11']
22,1,10:59:00,11:01:01,['17'],[]
23,3,11:05:37,11:07:38,[],['17']
24,6,11:13:10,11:15:10,"['37', '28']",[]
25,4,11:17:56,11:20:19,[],['37']
26,3,11:23:05,11:41:39,[],['28']
27,21,11:49:28,19:00:00,[],[]
