number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:59:23,[],[]
2,10,08:09:45,08:11:45,['53'],[]
3,14,08:18:18,08:20:18,['44'],[]
4,6,08:27:13,08:32:00,['78'],"['53', '44']"
5,10,08:42:22,08:49:18,[],['78']
6,7,08:53:56,08:55:56,['66'],[]
7,9,09:00:00,09:02:00,['46'],[]
8,10,09:03:17,09:05:17,['14'],[]
9,16,09:13:54,09:15:54,[],"['46', '66']"
10,6,09:17:43,09:28:27,"['25', '61', '27']",['14']
11,14,09:35:22,09:37:22,[],['25']
12,11,09:44:17,09:46:17,[],['61']
13,8,09:50:55,09:52:55,[],['27']
14,16,10:03:54,10:05:54,['56'],[]
15,6,10:07:43,10:09:43,['49'],['56']
16,13,10:19:05,10:21:05,[],['49']
17,8,10:30:53,10:37:00,['58'],[]
18,0,10:50:25,10:57:00,['18'],['58']
19,8,11:10:25,11:12:25,[],['18']
20,0,11:25:50,11:30:26,"['32', '4']",[]
21,8,11:43:51,11:47:00,['22'],[]
22,11,11:51:38,11:55:17,[],['32']
23,16,12:06:12,12:08:12,[],['4']
24,6,12:10:01,12:12:01,[],['22']
25,12,12:22:23,12:42:00,['33'],[]
26,14,12:45:38,12:52:00,['3'],[]
27,6,12:58:55,13:00:55,[],"['3', '33']"
28,9,13:12:25,13:14:25,['47'],[]
29,12,13:20:51,13:22:51,[],['47']
30,13,13:25:25,13:27:25,['57'],[]
31,16,13:35:14,13:37:14,[],['57']
32,9,13:47:02,13:49:02,['59'],[]
33,11,13:53:06,13:55:06,[],['59']
34,12,13:58:57,14:00:57,['16'],[]
35,6,14:11:19,14:17:00,"['20', '75']",['16']
36,8,14:29:40,14:31:40,[],"['20', '75']"
37,6,14:44:20,19:00:00,[],[]
