number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:16:05,['22'],[]
2,4,08:29:00,08:37:00,['8'],['22']
3,10,08:42:55,08:48:28,['9'],['8']
4,4,08:54:23,09:02:00,"['3', '42']",[]
5,13,09:24:29,09:26:29,[],"['42', '9']"
6,14,09:30:11,09:32:11,[],['3']
7,13,09:35:53,10:11:18,['12'],[]
8,14,10:15:00,10:17:00,['30'],[]
9,0,10:24:56,10:26:56,[],"['12', '30']"
10,14,10:34:52,10:37:00,['5'],[]
11,0,10:44:56,10:46:56,"['25', '40', '11']",['5']
12,12,11:00:47,11:02:47,[],['25']
13,11,11:07:45,11:09:45,[],"['40', '11']"
14,4,11:20:33,11:22:33,"['14', '18']",[]
15,0,11:48:33,12:08:18,"['20', '1', '41', '49']","['14', '18']"
16,12,12:22:09,12:24:09,[],"['20', '41']"
17,11,12:29:07,12:31:07,[],['49']
18,9,12:34:55,12:36:55,[],['1']
19,8,12:47:41,12:49:41,['15'],[]
20,10,13:00:00,13:02:00,['38'],[]
21,12,13:12:19,13:27:00,['44'],"['15', '38']"
22,0,13:40:51,13:42:51,['6'],['44']
23,14,13:50:47,13:52:47,[],['6']
24,11,14:03:52,14:05:52,['24'],[]
25,8,14:19:35,19:00:00,[],['24']
