user ID,used buses,used transfer points,waiting time,ride time
0,[20],"[13, 14]",2.0,3.692
1,"[110, 120]","[8, 4, 11]",6.5,27.34
2,"[120, 10]","[14, 4, 5]",18.3,25.242
3,[110],"[7, 4]",2.0,11.154
4,[120],"[11, 8]",2.0,13.723
5,[121],"[1, 0]",2.0,6.192
6,[120],"[13, 14]",2.0,3.692
7,"[10, 120]","[5, 4, 11]",18.5,14.497
8,[21],"[3, 2]",2.0,5.538
9,[20],"[4, 13]",4.0,22.494
10,[20],"[9, 12]",2.0,5.838
11,-,-,-,-
12,"[20, 21]","[12, 0, 1]",6.0,24.066
13,[110],"[7, 8]",2.0,5.382
14,"[10, 21]","[7, 4, 3]",17.0,20.384
15,"[10, 21]","[5, 4, 1]",25.9,24.0
16,[20],"[11, 10]",4.1,16.715
17,"[10, 21]","[5, 4, 3]",22.6,12.923
18,"[121, 20]","[2, 4, 12]",4.0,30.543
19,"[10, 20]","[7, 4, 13]",20.3,33.632
20,-,-,-,-
21,[110],"[8, 7]",2.0,5.382
22,"[121, 20]","[1, 0, 9]",26.2,25.665
23,[120],"[8, 9]",2.0,10.765
24,"[21, 20]","[2, 0, 13]",25.5,22.571
25,[120],"[4, 10]",2.0,5.911
26,"[120, 21]","[14, 4, 2]",4.0,36.319
27,"[21, 20]","[1, 4, 10]",6.0,26.218
28,[120],"[9, 0]",2.0,19.472
29,"[20, 110]","[10, 4, 7]",21.9,17.388
30,"[120, 121]","[12, 4, 1]",8.9,36.081
31,"[121, 20]","[1, 4, 10]",26.2,26.218
32,"[110, 20]","[6, 8, 12]",22.8,24.755
33,"[121, 120]","[2, 0, 14]",4.5,19.358
34,[110],"[5, 4]",2.0,3.692
35,"[20, 110]","[11, 4, 6]",4.0,19.513
36,"[21, 20]","[3, 4, 9]",9.3,21.052
37,[10],"[6, 7]",2.0,2.769
38,[120],"[14, 12]",2.0,6.72
39,[120],"[11, 9]",2.0,3.806
40,"[121, 120]","[2, 0, 14]",4.5,19.358
41,"[21, 10]","[3, 4, 5]",4.0,12.923
42,[20],"[12, 0]",2.0,13.846
43,"[10, 120]","[7, 4, 12]",18.8,26.929
44,"[20, 21]","[12, 4, 3]",9.7,25.004
45,"[120, 121]","[14, 0, 1]",15.7,14.133
46,[110],"[6, 8]",2.0,7.209
47,"[120, 110]","[14, 4, 7]",17.5,33.027
48,[20],"[9, 12]",2.0,5.838
49,[110],"[6, 8]",4.0,8.152
50,[121],"[0, 2]",2.0,11.418
51,"[121, 20]","[4, 0, 13]",6.0,37.653
52,"[21, 110]","[2, 4, 7]",26.0,26.247
53,[121],"[4, 1]",2.0,20.308
54,"[120, 10]","[10, 4, 8]",10.0,18.834
55,[110],"[7, 5]",2.0,7.941
56,[120],"[11, 14]",2.0,11.077
57,[110],"[6, 7]",2.0,2.769
58,[110],"[8, 4]",2.0,12.923
59,[10],"[4, 7]",2.0,11.154
60,[20],"[10, 8]",4.0,16.675
61,"[21, 110]","[2, 4, 6]",25.8,23.478
62,[21],"[1, 4]",2.0,20.308
63,"[110, 20]","[6, 4, 10]",7.7,15.513
64,[120],"[0, 8]",2.0,30.237
65,[21],"[4, 3]",2.0,9.231
66,"[110, 120]","[6, 8, 9]",19.0,17.974
67,"[120, 110]","[14, 4, 6]",14.7,31.202
68,[20],"[11, 9]",4.0,11.449
69,[21],"[3, 1]",2.0,11.077
