number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:27:42,['20'],[]
2,23,09:42:02,10:21:05,"['17', '65']",['20']
3,24,10:25:00,10:27:00,['36'],[]
4,25,10:32:32,10:39:00,['16'],[]
5,13,10:41:55,11:17:32,['24'],"['16', '17', '65', '36']"
6,24,11:24:34,11:42:00,['44'],['24']
7,13,11:49:02,12:07:00,['75'],['44']
8,25,12:09:55,12:17:00,['2'],[]
9,21,12:29:49,13:06:08,"['50', '68', '25']","['75', '2']"
10,22,13:11:40,13:13:40,[],['25']
11,13,13:23:59,14:12:00,['28'],"['50', '68']"
12,23,14:18:39,14:20:39,[],['28']
13,21,14:34:59,19:00:00,[],[]
