number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:22:27,[],[]
2,22,08:27:59,08:30:00,['44'],[]
3,21,08:35:32,08:48:59,['12'],['44']
4,23,09:03:18,09:05:19,['32'],['12']
5,13,09:11:58,09:13:59,[],['32']
6,21,09:27:42,09:46:38,"['38', '28']",[]
7,22,09:52:10,09:54:11,[],['38']
8,13,10:04:30,10:10:00,['10'],['28']
9,23,10:16:39,10:21:22,[],['10']
10,21,10:35:41,10:50:00,"['20', '29']",[]
11,23,11:04:19,11:06:19,[],['20']
12,25,11:10:13,11:12:14,[],['29']
13,13,11:15:09,11:17:09,"['39', '34']",[]
14,25,11:20:04,11:24:55,[],['34']
15,21,11:37:44,11:39:45,[],['39']
16,28,11:39:45,19:00:00,[],[]
