number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:13:46,[],[]
2,5,08:22:59,08:25:00,['4'],[]
3,4,08:28:41,08:56:13,['9'],['4']
4,8,09:09:08,09:15:00,['13'],['9']
5,6,09:22:12,09:24:12,['10'],[]
6,4,09:32:54,09:38:28,['45'],"['13', '10']"
7,7,09:49:37,09:51:38,[],['45']
8,8,09:57:00,10:06:26,['17'],[]
9,5,10:15:39,10:17:40,['7'],['17']
10,7,10:25:36,10:27:37,"['37', '25', '2', '42']",[]
11,8,10:32:59,10:35:00,['28'],"['7', '2', '25', '42', '37']"
12,6,10:42:12,10:44:12,['47'],['28']
13,8,10:51:24,10:53:25,[],['47']
14,7,10:58:47,11:05:13,['0'],[]
15,6,11:07:59,11:10:00,['3'],[]
16,4,11:18:42,12:05:00,['49'],"['0', '3']"
17,5,12:08:41,12:10:42,[],['49']
18,27,12:19:55,19:00:00,[],[]
