number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:59:56,[],[]
2,12,08:16:26,08:18:26,['49'],[]
3,11,08:23:24,08:25:25,['42'],[]
4,8,08:39:08,08:41:08,[],"['49', '42']"
5,11,08:54:51,09:00:00,['54'],[]
6,4,09:10:48,09:12:48,[],['54']
7,12,09:28:34,09:30:34,['39'],[]
8,13,09:37:17,09:39:17,[],['39']
9,14,09:42:58,09:44:59,"['32', '8']",[]
10,9,09:57:32,09:59:32,['41'],[]
11,8,10:10:17,10:12:18,"['18', '26']","['32', '41', '8']"
12,9,10:23:03,10:25:04,[],['26']
13,13,10:37:04,10:41:33,[],['18']
14,14,10:45:14,10:55:00,['16'],[]
15,11,11:06:04,11:10:00,['43'],['16']
16,4,11:20:48,11:40:00,['53'],['43']
17,9,11:51:49,12:55:00,['36'],['53']
18,8,13:05:45,13:12:14,"['23', '31']",['36']
19,9,13:22:59,13:25:00,['1'],[]
20,13,13:37:00,13:39:00,[],"['23', '31']"
21,0,13:50:09,13:53:50,"['2', '34']",['1']
22,11,14:10:48,14:12:48,[],['2']
23,8,14:26:31,14:28:32,[],['34']
24,16,14:28:31,19:00:00,[],[]
