number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:37:24,[],[]
2,3,08:46:43,08:48:43,['76'],[]
3,9,08:56:20,08:58:20,[],['76']
4,11,09:01:48,09:13:04,['75'],[]
5,8,09:19:59,09:22:00,['30'],[]
6,3,09:26:09,09:28:09,[],"['30', '75']"
7,0,09:37:28,10:32:15,['15'],[]
8,7,10:35:43,10:37:43,['64'],[]
9,3,10:44:51,10:46:51,['54'],['64']
10,10,10:56:38,10:58:38,[],"['15', '54']"
11,3,11:08:25,11:10:25,"['52', '5']",[]
12,8,11:14:34,11:16:34,[],['5']
13,10,11:22:17,11:32:35,[],['52']
14,11,11:34:32,11:36:32,['23'],[]
15,9,11:40:00,11:42:00,['70'],[]
16,0,11:57:29,12:20:01,"['68', '32']","['23', '70']"
17,8,12:32:30,12:34:30,['28'],['68']
18,9,12:37:58,12:39:58,['39'],[]
19,11,12:43:26,12:45:26,[],['28']
20,13,12:51:09,12:57:14,['8'],"['32', '39']"
21,11,13:02:57,13:04:57,['79'],[]
22,9,13:08:25,13:10:25,['47'],[]
23,3,13:18:02,13:20:02,[],"['47', '8']"
24,0,13:29:21,13:38:39,['21'],['79']
25,13,14:02:58,14:04:58,[],['21']
26,3,14:21:38,14:24:44,['57'],[]
27,9,14:32:21,14:42:49,[],['57']
28,0,14:58:18,19:00:00,[],[]
