number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:47:52,[],[]
2,2,08:55:00,08:57:00,['15'],[]
3,3,09:00:28,09:02:28,[],['15']
4,4,09:05:56,09:52:39,['31'],[]
5,3,09:56:07,09:58:07,[],['31']
6,5,10:04:02,10:29:17,['5'],[]
7,4,10:35:00,10:37:00,['4'],[]
8,3,10:40:28,12:11:17,['32'],"['5', '4']"
9,6,12:17:00,12:19:00,[],['32']
10,5,12:19:42,12:42:00,"['36', '11']",[]
11,3,12:47:55,12:50:40,['29'],['36']
12,2,12:54:08,12:56:08,[],['11']
13,1,12:59:36,13:06:47,[],['29']
14,0,13:13:01,13:15:01,['14'],[]
15,3,13:24:20,13:40:40,['16'],[]
16,4,13:44:08,13:46:08,[],['14']
17,6,13:52:03,13:54:03,[],['16']
18,3,13:59:46,14:01:46,['19'],[]
19,1,14:08:41,14:10:41,[],['19']
20,0,14:16:55,19:00:00,[],[]
