user ID,used buses,used transfer points,waiting time,ride time
0,"[64, 9, 8]","[24, 13, 0, 1]",8.0,37.148
1,[8],"[6, 3]",4.0,9.377
2,"[9, 8, 4]","[10, 3, 4, 19]",21.7,22.489
3,-,-,-,-
4,"[4, 8, 9]","[17, 0, 3, 11]",10.7,36.056
5,[8],"[1, 3]",2.0,6.923
6,"[9, 8, 4]","[9, 3, 4, 17]",22.2,15.972
7,"[4, 8]","[19, 0, 3]",4.0,26.663
8,"[92, 64, 9]","[22, 24, 13, 10]",20.5,23.289
9,"[64, 92]","[25, 24, 22]",19.0,13.18
10,"[8, 9]","[2, 3, 9]",4.0,11.077
11,"[64, 9, 8, 4]","[12, 13, 3, 4, 19]",23.2,32.714
12,[9],"[11, 3]",2.0,11.077
13,"[4, 8, 9]","[14, 4, 3, 11]",9.5,22.432
14,[9],"[10, 9]",2.0,2.496
15,"[8, 9]","[5, 3, 11]",4.0,16.992
16,"[4, 8]","[20, 4, 5]",4.0,19.624
17,"[4, 8, 9]","[15, 4, 0, 10]",11.6,35.352
18,"[4, 8, 92]","[16, 4, 0, 23]",6.0,31.21
19,"[92, 64, 9]","[22, 24, 13, 11]",20.0,21.303
