number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:05:40,[],[]
2,6,08:20:04,08:22:05,['64'],[]
3,4,08:27:59,08:35:00,"['86', '52']",[]
4,3,08:38:27,08:56:51,"['67', '22']","['86', '52', '64']"
5,4,09:00:18,09:03:38,"['19', '0', '46']","['22', '67']"
6,3,09:07:05,09:09:06,[],"['19', '46', '0']"
7,5,09:15:00,09:18:09,['77'],[]
8,3,09:24:03,09:26:04,['26'],['77']
9,1,09:32:59,09:35:00,['42'],['26']
10,3,09:41:55,09:57:05,['91'],['42']
11,5,10:02:59,10:05:00,['38'],['91']
12,4,10:10:42,10:12:42,[],['38']
13,5,10:18:24,10:44:54,['12'],[]
14,4,10:50:36,10:52:36,[],['12']
15,2,10:59:31,11:10:00,['54'],[]
16,4,11:16:55,11:40:58,"['90', '31']",['54']
17,3,11:44:25,12:08:14,['37'],"['90', '31']"
18,4,12:11:41,13:08:48,['30'],['37']
19,3,13:12:15,13:14:15,[],['30']
20,4,13:17:42,13:23:07,"['14', '96']",[]
21,3,13:26:34,13:41:55,['5'],[]
22,2,13:45:22,13:47:23,[],"['5', '96']"
23,1,13:50:50,15:05:00,['1'],['14']
24,2,15:08:27,15:10:27,"['98', '93']",[]
25,3,15:13:54,15:15:55,[],"['98', '93']"
26,4,15:19:22,15:36:42,['80'],['1']
27,3,15:40:09,15:42:10,[],['80']
28,6,15:47:52,16:05:00,['49'],[]
29,0,16:19:24,16:31:51,[],['49']
30,21,16:31:51,19:00:00,[],[]
