user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[19, 18]","[9, 3, 5]",19.8,13.53,17.53,2
1,-,-,-,-,29.54,3
2,-,-,-,-,18.11,2
3,-,-,-,-,29.54,3
4,-,-,-,-,11.98,1
5,-,-,-,-,22.37,1
6,"[19, 28]","[9, 3, 6]",16.8,14.22,17.32,2
7,"[19, 28]","[10, 3, 2]",22.4,13.57,17.25,2
8,-,-,-,-,18.11,2
9,"[19, 18]","[9, 3, 6]",21.8,14.22,17.32,2
10,-,-,-,-,33.85,2
11,-,-,-,-,4.77,1
12,[28],"[2, 5]",4.0,9.38,9.83,1
13,-,-,-,-,27.6,2
14,-,-,-,-,22.08,1
15,"[19, 28]","[10, 3, 2]",22.4,13.57,17.25,2
16,[19],"[0, 11]",2.0,18.64,20.64,1
17,-,-,-,-,18.51,3
18,-,-,-,-,22.08,1
19,-,-,-,-,26.08,3
20,-,-,-,-,34.45,3
21,-,-,-,-,8.38,1
22,-,-,-,-,22.08,1
23,-,-,-,-,9.13,1
24,-,-,-,-,40.05,3
25,-,-,-,-,14.54,1
26,-,-,-,-,35.13,3
27,[19],"[9, 8]",2.0,3.46,5.46,1
28,-,-,-,-,26.92,3
29,[19],"[10, 3]",14.5,10.11,11.79,1
30,-,-,-,-,16.67,2
31,-,-,-,-,21.97,3
32,-,-,-,-,14.6,2
33,-,-,-,-,33.17,3
34,-,-,-,-,18.54,2
35,-,-,-,-,7.71,1
36,-,-,-,-,29.86,3
37,-,-,-,-,28.25,3
38,-,-,-,-,21.48,3
39,[19],"[8, 3]",2.0,4.15,6.15,1
40,"[18, 19]","[0, 3, 9]",19.3,16.93,17.48,1
41,-,-,-,-,26.92,3
42,-,-,-,-,16.67,2
43,"[18, 19]","[6, 3, 11]",22.0,18.36,20.79,2
44,-,-,-,-,35.13,3
45,[28],"[0, 3]",2.0,9.31,11.31,1
46,"[28, 19]","[0, 3, 10]",6.3,19.43,18.86,1
47,-,-,-,-,19.28,2
48,-,-,-,-,6.9,1
49,-,-,-,-,33.05,2
50,-,-,-,-,7.04,1
51,"[18, 19]","[5, 3, 10]",15.7,15.71,19.71,2
52,[29],"[0, 7]",2.0,3.46,5.46,1
53,-,-,-,-,9.13,1
54,-,-,-,-,17.34,3
55,-,-,-,-,13.0,2
56,-,-,-,-,16.46,2
57,-,-,-,-,25.64,3
58,-,-,-,-,19.28,2
59,-,-,-,-,18.06,1
