number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:11:34,[],[]
2,2,08:22:59,08:25:00,['34'],[]
3,4,08:39:46,08:56:07,"['21', '23']",['34']
4,1,09:16:25,09:18:26,[],['23']
5,0,09:24:37,09:31:48,['38'],['21']
6,1,09:37:59,09:50:00,"['18', '22', '37']",[]
7,3,10:01:04,10:09:56,[],"['38', '37']"
8,4,10:19:09,10:30:42,"['4', '33']","['18', '22']"
9,3,10:39:55,10:41:56,[],['33']
10,1,10:53:00,11:10:00,"['49', '24']",[]
11,0,11:16:11,11:22:45,"['78', '76']","['49', '4', '24']"
12,1,11:28:56,11:30:56,"['46', '39']",[]
13,4,11:51:14,11:53:14,[],"['78', '46', '39', '76']"
14,2,12:08:00,12:10:01,['42'],[]
15,3,12:15:33,12:17:33,[],['42']
16,2,12:23:05,12:29:57,['31'],[]
17,4,12:44:43,12:46:44,['62'],['31']
18,2,13:01:30,13:03:30,[],['62']
19,3,13:09:02,13:11:02,['16'],[]
20,4,13:20:15,13:25:37,['7'],['16']
21,2,13:40:23,13:42:24,[],['7']
22,15,13:53:49,19:00:00,[],[]
