number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,07:51:48,[],[]
2,1,07:57:59,08:00:00,['10'],[]
3,4,08:20:18,08:37:39,['89'],['10']
4,2,08:52:25,08:54:26,[],['89']
5,1,08:59:58,09:01:58,['17'],[]
6,0,09:08:09,09:11:52,['47'],['17']
7,1,09:18:03,09:20:03,['64'],[]
8,2,09:25:35,09:27:36,[],"['64', '47']"
9,4,09:42:22,09:52:01,"['30', '7']",[]
10,3,10:01:14,10:21:54,[],"['30', '7']"
11,4,10:31:07,10:33:27,['48'],[]
12,1,10:53:45,11:05:00,['46'],['48']
13,4,11:25:18,11:33:13,['40'],['46']
14,2,11:47:59,11:50:00,"['60', '67']",[]
15,1,11:55:32,11:57:32,['31'],['67']
16,0,12:03:43,12:05:43,[],"['31', '60', '40']"
17,2,12:17:08,12:53:59,['76'],[]
18,0,13:05:24,13:11:44,[],['76']
19,4,13:37:43,13:51:07,"['6', '26', '15']",[]
20,2,14:05:53,14:07:54,[],"['26', '15']"
21,0,14:19:19,14:21:50,[],['6']
22,15,14:21:50,19:00:00,[],[]
