number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:11:08,[],[]
2,31,08:22:59,08:25:00,['6'],[]
3,6,08:36:51,08:38:51,[],['6']
4,17,08:41:43,11:25:00,['3'],[]
5,6,11:27:52,13:00:15,['7'],['3']
6,29,13:05:59,13:08:00,['12'],[]
7,28,13:17:00,13:19:00,[],"['12', '7']"
8,29,13:28:00,13:30:00,['8'],[]
9,6,13:35:44,13:37:44,[],['8']
10,28,13:52:06,13:54:07,['16'],[]
11,6,14:08:29,14:10:29,[],['16']
12,30,14:18:18,15:53:10,['10'],[]
13,6,16:00:59,16:36:21,['9'],['10']
14,31,16:48:12,16:50:12,[],['9']
15,33,17:02:03,19:00:00,[],[]
