number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:31:13,[],[]
2,0,09:31:13,09:33:13,['59'],[]
3,2,09:40:20,09:42:20,[],['59']
4,3,09:45:47,09:49:06,"['10', '0']",[]
5,5,09:55:00,10:02:16,[],['10']
6,6,10:02:57,10:10:00,"['70', '77']",['0']
7,4,10:15:54,10:19:05,['54'],['77']
8,3,10:22:32,10:24:32,[],"['70', '54']"
9,2,10:27:59,10:44:15,['88'],[]
10,3,10:47:42,10:49:42,[],['88']
11,6,10:55:24,11:25:00,['55'],[]
12,0,11:39:24,11:41:24,[],['55']
13,4,11:53:30,12:26:07,['87'],[]
14,5,12:31:49,12:33:49,[],['87']
15,4,12:39:31,13:00:00,"['35', '6']",[]
16,5,13:05:42,13:07:42,[],['6']
17,6,13:08:23,13:10:24,[],['35']
18,0,13:24:48,13:26:48,"['80', '58']",[]
19,3,13:36:06,13:38:07,['11'],[]
20,5,13:44:01,13:46:02,[],['80']
21,6,13:46:43,13:48:43,[],"['11', '58']"
22,1,13:58:42,14:00:42,['22'],[]
23,6,14:10:41,15:05:00,['69'],['22']
24,3,15:10:42,15:23:52,[],['69']
25,4,15:27:19,15:41:00,['39'],[]
26,5,15:46:42,16:28:28,['51'],['39']
27,4,16:34:10,16:41:59,"['29', '16']",[]
28,3,16:45:26,16:47:26,"['73', '86']","['29', '51', '16']"
29,1,16:54:21,16:56:22,[],['86']
30,0,17:02:35,17:04:36,[],['73']
31,28,17:04:35,19:00:00,[],[]
