number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:55:27,['65'],[]
2,18,09:04:41,09:10:43,[],['65']
3,17,09:14:25,11:11:26,['2'],[]
4,0,11:19:57,11:36:20,"['60', '34']",['2']
5,18,11:47:54,11:49:54,['61'],['60']
6,20,11:55:26,11:57:26,[],"['61', '34']"
7,17,12:06:40,12:22:00,['40'],[]
8,16,12:27:32,12:29:32,['13'],[]
9,0,12:36:00,12:42:45,[],"['40', '13']"
10,15,12:45:31,12:47:31,['63'],[]
11,0,12:50:17,12:52:17,[],['63']
12,21,13:12:27,13:45:32,"['3', '46']",[]
13,20,13:49:14,13:51:14,['50'],[]
14,17,14:00:28,14:02:28,[],['46']
15,16,14:08:00,14:10:00,['16'],[]
16,0,14:16:28,14:18:28,['35'],"['3', '50', '16']"
17,18,14:30:02,14:32:02,[],['35']
18,21,14:41:16,19:00:00,[],[]
