number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:04:40,[],[]
2,1,08:07:59,08:10:00,['44'],[]
3,18,08:21:40,08:40:00,['38'],['44']
4,6,08:42:03,09:06:21,"['14', '27', '34', '21']",['38']
5,17,09:08:24,09:10:25,[],['21']
6,19,09:13:20,09:15:20,[],['14']
7,20,09:17:23,09:19:24,['20'],"['34', '27']"
8,17,09:24:00,09:26:01,['5'],[]
9,6,09:28:04,09:30:04,[],"['5', '20']"
10,3,09:35:36,09:37:37,"['42', '2']",[]
11,6,09:43:09,09:48:11,['16'],"['42', '2']"
12,2,09:56:56,09:58:56,[],['16']
13,20,10:10:58,10:21:10,['1'],[]
14,4,10:27:04,10:29:05,[],['1']
15,6,10:31:51,10:33:51,"['36', '30']",[]
16,19,10:35:54,10:37:55,[],['36']
17,20,10:39:58,10:41:59,['46'],['30']
18,6,10:46:06,10:48:07,"['15', '41']",[]
19,3,10:53:39,10:55:39,[],['46']
20,1,11:00:15,11:02:16,[],['41']
21,0,11:05:35,11:07:35,[],['15']
22,21,11:07:35,19:00:00,[],[]
