number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:57:31,[],[]
2,13,09:04:05,09:06:05,['37'],[]
3,26,09:12:27,09:15:46,[],['37']
4,25,09:22:59,09:25:46,"['34', '16']",[]
5,26,09:32:59,09:35:00,['31'],['34']
6,13,09:41:22,09:43:22,[],"['31', '16']"
7,25,09:49:56,10:25:00,['19'],[]
8,13,10:31:34,10:33:34,[],['19']
9,26,10:39:56,10:41:57,['21'],[]
10,24,10:45:24,10:47:24,[],['21']
11,13,10:53:58,11:42:06,"['33', '15']",[]
12,12,11:44:52,11:46:52,[],['33']
13,24,11:50:54,11:52:54,['29'],['15']
14,26,11:56:21,11:58:22,['18'],[]
15,12,12:03:24,12:05:24,[],['29']
16,13,12:08:10,12:10:10,[],['18']
17,12,12:12:56,12:35:00,['13'],[]
18,13,12:37:46,12:49:35,['4'],['13']
19,27,12:53:57,12:55:57,[],['4']
20,13,13:00:19,14:09:01,['3'],[]
21,27,14:13:23,14:15:24,[],['3']
22,29,14:19:26,19:00:00,[],[]
