number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:46:39,[],[]
2,12,08:17:59,08:20:00,['55'],[]
3,3,08:42:13,08:49:36,"['19', '45']",['55']
4,7,08:59:06,09:01:06,[],"['19', '45']"
5,0,09:05:42,09:25:00,['22'],[]
6,8,09:41:38,09:43:38,[],['22']
7,10,09:51:14,09:53:46,['28'],[]
8,11,09:56:22,09:58:23,['98'],['28']
9,9,10:02:59,10:05:00,['4'],['98']
10,10,10:08:19,10:10:19,[],['4']
11,12,10:19:32,10:25:00,['31'],[]
12,8,10:41:43,10:44:33,['78'],['31']
13,3,10:50:05,10:52:05,"['14', '58', '10']",['78']
14,8,10:57:37,10:59:37,[],['58']
15,9,11:04:13,11:06:14,[],['14']
16,13,11:18:22,11:20:23,[],['10']
17,11,11:27:59,11:30:00,['20'],[]
18,10,11:32:36,11:35:00,['25'],['20']
19,9,11:38:19,11:40:19,['16'],['25']
20,12,11:52:27,11:54:28,[],['16']
21,11,12:02:04,12:04:04,['7'],[]
22,3,12:18:50,12:22:03,['23'],['7']
23,10,12:35:06,12:37:06,[],['23']
24,3,12:50:09,12:52:10,"['35', '62']",[]
25,11,13:06:56,13:08:56,[],['35']
26,13,13:16:32,13:18:33,['48'],['62']
27,12,13:22:14,13:24:14,[],['48']
28,9,13:36:22,13:38:23,['56'],[]
29,8,13:42:59,13:45:00,['60'],[]
30,3,13:50:32,13:52:32,"['24', '52', '44']","['60', '56']"
31,9,14:02:41,14:04:41,[],['24']
32,11,14:09:17,14:11:18,[],['52']
33,12,14:18:54,14:20:55,[],['44']
34,10,14:30:08,15:00:00,['66'],[]
35,11,15:02:36,15:09:41,['32'],[]
36,12,15:17:17,15:19:18,[],['66']
37,13,15:22:59,15:25:00,['54'],['32']
38,10,15:34:56,15:36:56,[],['54']
39,9,15:40:15,15:50:00,['13'],[]
40,3,16:00:09,16:02:09,[],['13']
41,12,16:24:22,16:26:23,['36'],[]
42,9,16:38:31,16:40:31,['33'],[]
43,3,16:50:40,16:56:42,"['53', '43']","['33', '36']"
44,8,17:02:14,17:04:14,[],"['53', '43']"
45,3,17:09:46,17:25:32,['6'],[]
46,12,17:47:45,18:07:32,[],['6']
47,14,18:38:52,19:00:00,[],[]
