number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:07:35,[],[]
2,4,08:33:49,08:35:49,['47'],[]
3,6,08:48:37,08:50:38,['7'],['47']
4,5,08:52:07,08:54:08,['31'],[]
5,4,09:06:30,09:08:30,['49'],['7']
6,3,09:16:00,09:18:00,[],"['31', '49']"
7,4,09:25:30,09:43:03,['25'],[]
8,3,09:50:32,10:27:26,"['12', '29']",['25']
9,4,10:34:55,11:40:00,"['14', '36']","['12', '29']"
10,3,11:47:30,11:49:30,[],['36']
11,2,11:57:00,11:59:00,[],['14']
12,1,12:06:30,12:10:00,['35'],[]
13,3,12:25:00,12:27:00,[],['35']
14,0,12:47:10,12:50:00,['46'],[]
15,3,13:10:10,13:12:10,"['13', '6']",['46']
16,4,13:19:39,13:31:00,"['24', '32']","['6', '13']"
17,6,13:43:48,14:01:30,[],"['24', '32']"
18,5,14:03:00,14:05:00,['45'],[]
19,4,14:17:22,14:19:22,['33'],['45']
20,3,14:26:52,14:28:52,[],['33']
21,21,14:49:02,19:00:00,[],[]
