user ID,used buses,used transfer points,waiting time,ride time
0,[28],"[2, 5]",4.0,20.316
1,-,-,-,-
2,[14],"[15, 20]",22.2,44.249
3,"[24, 28, 29]","[16, 4, 3, 7]",19.8,31.021
4,[28],"[2, 1]",2.0,7.5
5,"[28, 29]","[1, 3, 13]",26.0,51.125
6,"[19, 18]","[13, 3, 4]",7.2,43.625
7,[18],"[6, 4]",4.0,13.869
8,[14],"[18, 19]",2.0,4.5
9,"[28, 29]","[6, 3, 10]",23.9,33.583
10,"[28, 24]","[1, 4, 14]",6.0,39.603
11,[19],"[11, 3]",2.0,24.0
12,"[19, 18, 14]","[9, 3, 4, 18]",26.6,43.5
13,"[18, 24]","[3, 4, 17]",13.3,18.107
14,[18],"[4, 2]",4.0,15.0
15,"[28, 14]","[2, 4, 17]",16.4,25.607
16,[14],"[18, 4]",2.0,19.5
17,-,-,-,-
18,"[29, 28]","[8, 3, 5]",14.7,28.869
19,"[14, 28]","[20, 4, 5]",24.2,42.789
20,-,-,-,-
21,"[24, 28]","[16, 4, 6]",21.6,20.894
22,[29],"[7, 13]",2.0,50.601
23,-,-,-,-
24,"[24, 18]","[16, 4, 6]",4.0,20.894
25,"[18, 29]","[4, 3, 7]",4.0,22.943
26,-,-,-,-
27,"[28, 24]","[2, 0, 14]",17.4,33.0
28,[28],"[1, 2]",2.0,7.5
29,"[29, 18, 14]","[7, 3, 4, 19]",23.3,46.943
30,"[29, 28, 14]","[12, 3, 4, 18]",20.2,63.125
31,"[18, 19]","[5, 3, 8]",6.0,28.869
32,"[24, 18]","[16, 4, 6]",4.0,20.894
33,"[14, 18, 19]","[18, 4, 3, 12]",29.2,63.125
34,-,-,-,-
35,"[18, 29]","[1, 3, 11]",19.5,40.456
36,"[24, 18, 19]","[16, 4, 3, 10]",12.1,36.791
37,[24],"[4, 16]",2.0,8.078
38,"[28, 14]","[2, 4, 16]",22.0,23.078
39,"[24, 28, 19]","[16, 4, 3, 8]",10.0,24.578
40,"[19, 28]","[12, 3, 6]",10.1,56.685
41,[24],"[15, 16]",2.0,6.0
42,"[29, 28, 24]","[13, 3, 4, 16]",22.2,57.703
43,"[29, 28]","[8, 3, 1]",7.7,24.0
44,[19],"[9, 10]",2.0,5.408
45,"[18, 14]","[5, 4, 18]",12.1,32.1
46,"[18, 19]","[0, 3, 8]",4.0,29.18
47,"[14, 18]","[15, 4, 6]",4.0,26.645
48,-,-,-,-
49,"[14, 18, 19]","[17, 4, 3, 10]",23.4,39.476
