number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:46:27,[],[]
2,21,08:46:27,08:48:27,['2'],[]
3,13,09:02:10,10:34:32,['19'],['2']
4,21,10:48:15,11:25:00,['10'],['19']
5,13,11:38:43,11:40:43,[],['10']
6,22,11:51:02,13:10:00,['12'],[]
7,21,13:15:32,13:32:32,[],['12']
8,13,13:46:15,14:24:10,['8'],[]
9,22,14:34:29,14:36:29,[],['8']
10,25,14:44:59,16:05:00,['1'],[]
11,21,16:17:49,16:24:52,[],['1']
12,13,16:38:35,16:40:35,['0'],[]
13,22,16:50:54,17:02:47,[],['0']
14,28,17:08:19,19:00:00,[],[]
