number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,09:48:00,[],[]
2,8,09:48:00,09:50:00,['39'],[]
3,5,09:59:13,10:01:13,"['56', '29', '52']",[]
4,4,10:04:54,10:30:27,"['57', '48', '27', '50']","['52', '39', '56', '29']"
5,6,10:39:09,10:41:09,[],['27']
6,7,10:43:55,10:45:56,[],"['57', '48']"
7,8,10:51:18,11:10:00,['4'],['50']
8,4,11:22:55,11:45:00,['0'],['4']
9,7,11:56:09,11:58:09,[],['0']
10,8,12:03:31,12:05:32,['22'],[]
11,4,12:18:27,13:52:27,"['1', '32', '6', '40']",['22']
12,7,14:03:36,14:05:36,[],"['1', '6', '32']"
13,8,14:10:58,15:49:59,['10'],['40']
14,4,16:02:54,16:05:41,[],['10']
15,6,16:14:23,16:22:46,['53'],[]
16,4,16:31:28,16:56:09,['16'],['53']
17,5,16:59:50,17:02:05,['33'],[]
18,6,17:07:59,17:10:00,['21'],['16']
19,8,17:17:12,17:27:48,[],"['33', '21']"
20,16,17:27:47,19:00:00,[],[]
