number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:41:59,[],[]
2,0,08:41:59,08:43:59,['3'],[]
3,13,09:08:17,09:17:00,[],['3']
4,3,09:33:40,10:14:56,['0'],[]
5,8,10:19:05,10:21:05,[],['0']
6,7,10:32:01,11:55:00,['9'],[]
7,3,12:02:07,12:10:00,['5'],[]
8,8,12:14:09,12:16:09,[],['9']
9,11,12:23:04,12:25:04,[],['5']
10,13,12:30:46,12:32:47,['1'],[]
11,7,12:56:08,12:58:08,[],['1']
12,0,13:01:35,13:52:18,['7'],[]
13,13,14:16:36,14:18:37,[],['7']
14,28,14:42:55,19:00:00,[],[]
