number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:25:12,[],[]
2,24,08:35:00,08:37:00,['1'],[]
3,23,08:39:34,08:41:34,[],['1']
4,22,08:42:51,10:57:00,['47'],[]
5,23,10:58:17,11:17:00,['22'],['47']
6,28,11:28:51,11:31:02,['18'],['22']
7,26,11:35:40,11:37:40,[],['18']
8,22,11:46:40,11:48:40,['59'],[]
9,28,12:01:47,12:03:47,['33'],['59']
10,26,12:08:25,12:19:22,[],['33']
11,24,12:24:31,13:12:00,['34'],[]
12,26,13:17:09,13:19:09,['2'],[]
13,28,13:23:47,14:47:11,['40'],"['34', '2']"
14,24,14:56:33,15:20:34,[],['40']
15,0,15:30:22,19:00:00,[],[]
