number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:47:45,[],[]
2,0,08:05:00,08:07:00,['17'],[]
3,7,08:16:48,08:32:00,['19'],[]
4,9,08:36:04,08:38:04,[],['19']
5,11,08:42:08,08:46:54,[],['17']
6,10,08:50:45,09:36:06,['29'],[]
7,12,09:41:33,09:43:33,['1'],[]
8,6,09:53:55,10:14:49,"['6', '7', '48']","['29', '1']"
9,16,10:16:38,10:18:38,['45'],[]
10,13,10:26:27,10:28:27,[],['45']
11,12,10:31:01,10:36:03,[],"['6', '7']"
12,10,10:41:30,10:45:26,[],['48']
13,8,10:48:00,10:53:43,['14'],[]
14,9,10:55:00,10:57:00,['59'],[]
15,10,10:58:17,11:00:17,[],['14']
16,12,11:05:44,12:02:00,['3'],['59']
17,14,12:05:38,12:07:38,['47'],[]
18,6,12:14:33,12:16:52,"['30', '9']","['3', '47']"
19,13,12:26:14,12:28:14,[],['9']
20,9,12:36:51,12:39:29,[],['30']
21,7,12:43:33,13:00:23,['66'],[]
22,12,13:10:26,13:12:26,['15'],[]
23,13,13:15:00,13:17:00,['23'],[]
24,6,13:26:22,13:33:34,"['56', '36']","['15', '66', '23']"
25,10,13:43:56,13:45:56,[],['56']
26,7,13:50:34,13:52:34,[],['36']
27,10,13:57:12,14:17:00,['41'],[]
28,9,14:18:17,14:20:17,[],['41']
29,16,14:30:05,14:32:05,['51'],[]
30,15,14:34:57,14:43:35,['68'],['51']
31,14,14:46:09,14:48:09,[],['68']
32,11,14:55:04,14:57:04,['24'],[]
33,14,15:03:59,15:05:59,['34'],[]
34,6,15:12:54,15:14:54,[],"['24', '34']"
35,9,15:26:24,15:29:09,['54'],[]
36,10,15:30:26,15:32:26,[],['54']
37,8,15:35:00,15:37:00,['12'],[]
38,9,15:38:17,15:42:00,['69'],[]
39,10,15:43:17,15:46:29,[],['12']
40,16,15:55:06,15:57:06,[],['69']
41,14,16:02:24,16:04:24,['42'],[]
42,9,16:12:13,16:14:13,[],['42']
43,10,16:15:30,16:17:30,['26'],[]
44,13,16:25:00,16:27:00,['65'],[]
45,6,16:36:22,16:44:30,[],"['26', '65']"
46,6,16:44:30,19:00:00,[],[]
