number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:28:00,[],[]
2,0,08:28:00,08:34:32,"['26', '15']",[]
3,7,08:37:59,08:40:00,['44'],[]
4,3,08:47:07,08:49:07,['49'],"['26', '15', '44']"
5,9,08:56:43,08:58:44,[],['49']
6,10,09:01:13,09:03:22,['19'],[]
7,12,09:10:17,09:12:17,['27'],['19']
8,11,09:17:59,09:20:00,['7'],[]
9,10,09:21:57,09:25:30,['46'],[]
10,9,09:27:59,09:30:00,['37'],[]
11,3,09:37:36,09:39:36,[],"['27', '37', '7']"
12,7,09:46:43,09:48:44,[],['46']
13,3,09:55:51,09:58:06,['11'],[]
14,10,10:07:53,10:09:53,['18'],[]
15,11,10:11:50,10:13:50,['43'],['18']
16,12,10:19:32,10:21:33,[],['11']
17,13,10:24:19,10:26:19,[],['43']
18,3,10:42:59,10:45:00,"['45', '47', '12', '17']",[]
19,8,10:49:09,10:51:09,[],"['45', '17']"
20,10,10:56:51,10:58:51,[],['47']
21,11,11:00:48,11:05:00,['35'],['12']
22,3,11:16:04,11:18:04,['21'],['35']
23,11,11:29:08,11:32:45,[],['21']
24,14,11:51:23,19:00:00,[],[]
