number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:02:29,[],[]
2,2,08:09:36,08:11:37,"['28', '41']",[]
3,3,08:15:04,08:17:05,[],['41']
4,5,08:22:59,08:25:00,['14'],['28']
5,4,08:30:42,08:35:00,['49'],['14']
6,3,08:38:27,08:49:07,"['26', '15']",['49']
7,5,08:55:01,08:57:02,[],['15']
8,6,08:57:43,09:04:49,[],['26']
9,5,09:05:30,09:10:00,['36'],[]
10,3,09:15:54,09:18:55,['6'],['36']
11,5,09:24:49,09:26:50,[],['6']
12,6,09:27:31,09:40:00,['11'],[]
13,3,09:45:42,09:52:27,['27'],['11']
14,6,09:58:09,10:00:38,"['38', '5']",['27']
15,2,10:07:59,10:10:00,"['33', '25']",[]
16,1,10:13:27,10:15:27,[],['33']
17,0,10:21:40,10:23:41,['45'],"['38', '5', '25']"
18,3,10:32:59,10:35:00,[],['45']
19,5,10:40:54,10:42:55,"['31', '4']",[]
20,2,10:50:44,10:52:45,[],['31']
21,0,10:59:52,11:01:52,"['10', '9']",['4']
22,1,11:08:05,11:12:20,[],['9']
23,3,11:19:15,11:29:07,[],['10']
24,14,11:38:25,19:00:00,[],[]
