number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:12:05,[],[]
2,4,08:25:00,08:31:20,"['9', '0']",[]
3,5,08:35:02,08:42:00,"['20', '33']",['0']
4,6,08:47:55,08:52:00,['15'],[]
5,7,08:54:46,09:01:29,['17'],"['20', '9', '33', '15']"
6,8,09:06:52,09:24:41,[],['17']
7,7,09:30:04,09:42:00,"['11', '2']",[]
8,6,09:44:46,09:46:46,[],['11']
9,4,09:55:28,09:57:28,[],['2']
10,8,10:10:23,10:12:23,['13'],[]
11,7,10:17:46,10:19:46,['36'],[]
12,4,10:30:55,11:04:48,['6'],"['13', '36']"
13,5,11:08:30,11:10:30,[],['6']
14,8,11:19:44,19:00:00,[],[]
