number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:14:16,[],[]
2,11,08:27:59,08:30:00,['25'],[]
3,12,08:34:58,08:50:00,"['12', '20']",[]
4,13,08:56:43,08:58:43,[],['25']
5,14,09:02:24,09:06:55,[],"['12', '20']"
6,11,09:17:59,09:26:45,"['19', '29']",[]
7,12,09:31:43,09:35:00,['13'],[]
8,13,09:41:43,09:44:17,['21'],['13']
9,14,09:47:58,09:49:59,[],['29']
10,0,09:57:55,10:08:22,[],"['19', '21']"
11,14,10:16:18,10:18:18,['15'],[]
12,10,10:34:54,10:36:55,[],['15']
13,4,10:42:49,10:44:50,['4'],[]
14,11,10:55:38,10:57:38,[],['4']
15,13,11:09:18,11:12:59,['5'],[]
16,11,11:24:39,11:26:39,[],['5']
17,0,11:43:37,11:45:37,['26'],[]
18,12,11:59:27,12:01:29,[],['26']
19,27,12:17:59,19:00:00,[],[]
