number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:09:00,[],[]
2,18,08:18:13,08:20:13,['8'],[]
3,19,08:22:59,08:25:00,['28'],[]
4,21,08:31:27,08:47:30,[],"['28', '8']"
5,15,09:05:00,09:20:00,['22'],[]
6,0,09:22:46,09:30:00,['24'],['22']
7,19,09:44:03,09:50:30,[],['24']
8,0,10:04:33,10:06:34,['19'],[]
9,15,10:09:20,10:11:20,['23'],['19']
10,17,10:17:59,10:20:00,['2'],[]
11,19,10:26:27,10:28:27,[],['23']
12,21,10:34:54,10:36:55,['10'],['2']
13,19,10:43:22,10:45:23,['16'],[]
14,16,10:53:53,11:07:36,[],['10']
15,0,11:14:03,11:16:04,['3'],['16']
16,17,11:24:34,11:26:35,[],['3']
17,28,11:39:30,19:00:00,[],[]
