number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:10:22,[],[]
2,21,08:15:00,08:17:00,['25'],[]
3,25,08:26:00,08:37:00,['45'],['25']
4,24,08:39:34,08:41:34,[],['45']
5,27,08:48:00,08:50:00,['13'],[]
6,28,08:53:38,09:06:34,"['31', '15']",['13']
7,27,09:10:12,09:12:12,[],['31']
8,26,09:13:29,09:18:26,[],['15']
9,28,09:23:04,09:49:38,['37'],[]
10,27,09:53:16,10:07:00,['36'],['37']
11,28,10:10:38,10:12:38,['48'],['36']
12,27,10:16:16,10:18:16,['22'],[]
13,21,10:31:07,10:33:07,[],['48']
14,0,10:37:45,10:53:38,['33'],['22']
15,21,10:58:16,11:00:16,[],['33']
16,23,11:04:07,11:07:00,['57'],[]
17,28,11:18:51,11:20:51,[],['57']
18,26,11:25:29,12:32:00,['11'],[]
19,0,12:46:40,12:48:40,[],['11']
20,0,12:48:40,19:00:00,[],[]
